"","corner","x_grid","y_grid","latitude","longitude"
"439","x86y194",86,194,71.8810148846154,-165.778535687819
"440","x86y195",86,195,71.9952536356408,-165.152553994078
"441","x86y196",86,196,72.10738390834,-164.518524041112
"442","x86y197",86,197,72.2173623904769,-163.876447877385
"443","x86y198",86,198,72.3251455517698,-163.226335686659
"444","x86y199",86,199,72.4306896912026,-162.568206185216
"445","x86y200",86,200,72.5339509875109,-161.902087015376
"446","x86y201",86,201,72.6348855528559,-161.228015132979
"447","x86y202",86,202,72.7334494896859,-160.546037186346
"448","x86y203",86,203,72.82959895076,-159.85620988407
"449","x86y204",86,204,72.9232902022919,-159.158600348833
"450","x86y205",86,205,73.014479690144,-158.453286454351
"451","x86y206",86,206,73.1031241089815,-157.740357142377
"452","x86y207",86,207,73.1891804742669,-157.019912716667
"453","x86y208",86,208,73.2726061969504,-156.292065110671
"454","x86y209",86,209,73.3533591606807,-155.556938125747
"455","x86y210",86,210,73.4313978013359,-154.814667636623
"456","x86y211",86,211,73.5066811886396,-154.065401760884
"457","x86y212",86,212,73.5791691096022,-153.309300989317
"458","x86y213",86,213,73.6488221534954,-152.546538274069
"459","x86y214",86,214,73.7156017980388,-151.777299071651
"460","x86y215",86,215,73.7794704964523,-151.001781338099
"461","x87y193",87,193,71.9566038521019,-166.775230096122
"462","x87y194",87,194,72.0742339996096,-166.153057013131
"463","x87y195",87,195,72.1897916430428,-165.522606714886
"464","x87y196",87,196,72.3032326515222,-164.883868624707
"465","x87y197",87,197,72.4145125939567,-164.236840125413
"466","x87y198",87,198,72.5235867839691,-163.581526988724
"467","x87y199",87,199,72.6304103281774,-162.917943804231
"468","x87y200",87,200,72.734938177877,-162.246114405669
"469","x87y201",87,201,72.8371251841502,-161.566072292002
"470","x87y202",87,202,72.936926156411,-160.87786104065
"471","x87y203",87,203,73.0342959243709,-160.181534710023
"472","x87y204",87,204,73.1291894033911,-159.477158228334
"473","x87y205",87,205,73.2215616631575,-158.764807765516
"474","x87y206",87,206,73.3113679995945,-158.044571084948
"475","x87y207",87,207,73.3985640098965,-157.31654787154
"476","x87y208",87,208,73.4831056705377,-156.580850032668
